TCR_id,labels,preds
1215,1,0.9983893036842346
14646,0,0.024579882621765137
14104,0,0.0032899081707000732
1101,1,0.9323428869247437
13700,0,0.005035996437072754
1088,1,0.7264847755432129
15371,0,0.026816219091415405
1431,1,0.9990832805633545
13895,0,0.35852205753326416
14433,0,0.027649790048599243
1809,1,0.9993667006492615
1935,1,0.8678311705589294
1712,1,0.9538730978965759
1856,1,0.9981461763381958
13747,0,0.002781003713607788
15413,0,0.002553582191467285
15493,0,0.0007462799549102783
1108,1,0.9712905883789062
13963,0,0.0023944079875946045
15174,0,0.006525397300720215
1778,1,0.9580599069595337
14860,0,0.0057821571826934814
14785,0,0.052017778158187866
2036,1,0.9987773895263672
13754,0,0.001099318265914917
13757,0,0.787433385848999
1085,1,0.9917453527450562
14055,0,0.0051149725914001465
1645,1,0.968575119972229
1433,1,0.9990893602371216
1102,1,0.9339462518692017
14120,0,0.2975975275039673
13907,0,0.0010165870189666748
14234,0,0.02229592204093933
14542,0,0.016595959663391113
1832,1,0.8567937612533569
15502,0,0.028776496648788452
14235,0,0.02499869465827942
1992,1,0.9965649843215942
14487,0,0.011493265628814697
13652,0,0.038502246141433716
14771,0,0.38644906878471375
13852,0,0.01958554983139038
1494,1,0.5272432565689087
14728,0,0.03613045811653137
1994,1,0.9964748024940491
14927,0,0.024382203817367554
14991,0,0.002444446086883545
15470,0,0.010049402713775635
1682,1,0.9990813732147217
15089,0,0.011222809553146362
1769,1,0.9777708053588867
14357,0,0.024080932140350342
14974,0,0.011874616146087646
14651,0,0.06304723024368286
15110,0,0.0005201101303100586
15095,0,0.006736695766448975
15276,0,0.12122324109077454
15487,0,0.002394944429397583
1219,1,0.9979217052459717
1298,1,0.8749935626983643
1452,1,0.9906985759735107
14815,0,0.00406801700592041
14292,0,0.00878855586051941
1233,1,0.999649167060852
1839,1,0.889502763748169
15294,0,0.02137133479118347
13859,0,0.05404585599899292
14592,0,0.0461466908454895
15357,0,0.0026619434356689453
13745,0,0.004893690347671509
14626,0,0.004742234945297241
14144,0,0.0030845701694488525
14225,0,0.0008431971073150635
14257,0,0.004947245121002197
14351,0,0.014645546674728394
1685,1,0.992243766784668
1186,1,0.9992659091949463
14676,0,0.7592908143997192
1909,1,0.999193549156189
1948,1,0.7739555239677429
1996,1,0.5798739194869995
14403,0,0.008811533451080322
15173,0,0.010361075401306152
15010,0,0.00031560659408569336
1532,1,0.9996575117111206
14353,0,0.0013511478900909424
14381,0,0.0032550692558288574
15376,0,0.6501708030700684
14657,0,0.03222733736038208
15179,0,0.00222662091255188
13843,0,0.0028929412364959717
15018,0,0.006443530321121216
1248,1,0.9997600317001343
14004,0,0.0006993114948272705
1288,1,0.914207935333252
14341,0,0.0014845430850982666
15186,0,0.0013513267040252686
15033,0,0.006545692682266235
13689,0,0.0015529990196228027
13809,0,0.00044271349906921387
13822,0,0.01184740662574768
14294,0,0.28782305121421814
14186,0,0.009301245212554932
13908,0,0.024399906396865845
1823,1,0.9969524145126343
14691,0,0.016753733158111572
14963,0,0.014071404933929443
15346,0,0.004227340221405029
1558,1,0.9957488179206848
1596,1,0.9921404123306274
14030,0,0.015105485916137695
15150,0,0.031545162200927734
1947,1,0.8856751918792725
14249,0,0.07913866639137268
14671,0,0.07092192769050598
14900,0,0.09393259882926941
14846,0,0.06343123316764832
14670,0,0.03973552584648132
14267,0,0.11494410037994385
14179,0,0.012655019760131836
1235,1,0.9997701048851013
15073,0,0.0009497106075286865
14499,0,0.0359688401222229
15420,0,0.0010953247547149658
13807,0,0.005249202251434326
1176,1,0.8293659687042236
13783,0,0.020244449377059937
13800,0,0.005124896764755249
14172,0,0.0013463497161865234
1364,1,0.9995541572570801
15333,0,0.007993072271347046
1166,1,0.9895307421684265
14441,0,0.00018769502639770508
14430,0,0.009706705808639526
1623,1,0.9514497518539429
15321,0,0.018025249242782593
15098,0,0.0005409717559814453
13776,0,0.00872531533241272
14333,0,0.0009179115295410156
1661,1,0.9985030889511108
13797,0,0.00027316808700561523
14183,0,0.011964470148086548
13662,0,0.062429964542388916
15234,0,0.003481537103652954
14143,0,0.0017704367637634277
1080,1,0.78847336769104
1767,1,0.9873294234275818
2037,1,0.9979861974716187
14528,0,0.0012446343898773193
15408,0,0.0031179487705230713
15507,0,0.02492263913154602
14192,0,0.24152788519859314
1051,1,0.9994317293167114
14477,0,0.00603678822517395
13875,0,0.012096136808395386
14650,0,0.021484017372131348
15554,0,0.04338449239730835
15092,0,1.767387038853485e-05
1955,1,0.6693884134292603
