TCR_id,labels,preds
28365,0,0.00017839670181274414
28990,0,7.103260941221379e-06
27836,0,2.952256636490347e-06
29183,0,1.7950533219845966e-05
29724,0,1.8244849343318492e-05
28987,0,0.0005472004413604736
27922,0,3.174598896293901e-05
28334,0,2.9017850465606898e-05
28324,0,4.262578295310959e-05
29979,0,0.0015188157558441162
29021,0,0.0017861127853393555
29674,0,0.00029137730598449707
28132,0,0.0017457902431488037
27788,0,4.6643959649372846e-05
28256,0,1.5088139662111644e-05
29951,0,0.00015991926193237305
28811,0,6.906032649567351e-05
28301,0,0.00026792287826538086
28552,0,0.0011338889598846436
27479,0,5.5606753448955715e-05
28200,0,6.0020793171133846e-05
28906,0,0.0001996457576751709
28376,0,0.0026679933071136475
28207,0,0.0007470250129699707
28787,0,1.7244659829884768e-05
27785,0,0.00020334124565124512
28786,0,1.1608683962549549e-05
28104,0,0.0009829401969909668
28350,0,1.4073754755372647e-05
27431,0,2.514609320769523e-07
27567,0,7.491545693483204e-05
28113,0,0.0010793805122375488
29171,0,2.5538738555042073e-06
28485,0,0.00020831823348999023
27560,0,0.00011015871859854087
28886,0,3.966328222304583e-06
27357,0,9.071252861758694e-06
29061,0,0.00011844900291180238
27789,0,7.181843102443963e-05
29943,0,0.00019866228103637695
29697,0,0.0004214048385620117
27419,0,0.00012609362602233887
28553,0,0.0006293058395385742
28881,0,0.00023758411407470703
28951,0,4.722836092696525e-05
30024,0,5.406641503213905e-05
29050,0,0.0008117854595184326
27710,0,0.00021600723266601562
29726,0,0.00014978647232055664
27724,0,0.0002714097499847412
29354,0,7.030397682683542e-05
27969,0,7.783629371260758e-06
27569,0,0.0027301013469696045
30049,0,8.752125722821802e-05
28430,0,7.718392589595169e-05
28859,0,0.00023049116134643555
28615,0,0.0008472800254821777
29338,0,0.0010965168476104736
29170,0,0.000282973051071167
27890,0,8.390941366087645e-05
29945,0,0.00010436413867864758
28649,0,0.00013637542724609375
29938,0,0.0007569789886474609
27312,0,6.648075941484421e-05
28580,0,3.961844868172193e-06
28702,0,0.00047215819358825684
27225,0,2.2123078451841138e-05
29089,0,0.0032600462436676025
28332,0,0.0003993809223175049
27397,0,1.1060521501349285e-05
29661,0,3.7972804420860484e-05
28412,0,3.344150900375098e-05
29307,0,0.00011528438335517421
27629,0,4.2282332287868485e-05
28040,0,0.0005549192428588867
28839,0,2.8555248718475923e-05
27558,0,6.436439434764907e-06
27620,0,4.465601887204684e-05
28766,0,1.8799353711074218e-05
27306,0,6.261630187509581e-05
28822,0,5.4659460147377104e-05
29974,0,0.049264490604400635
27730,0,0.00013694167137145996
28440,0,8.669935596117284e-06
29756,0,1.6436172245448688e-06
28030,0,4.484206328925211e-06
27870,0,0.0010258853435516357
29978,0,1.7787474462238606e-06
27756,0,7.004812505329028e-05
29653,0,2.214823098256602e-06
28874,0,3.756447767955251e-06
27673,0,0.00021311640739440918
27352,0,0.00030604004859924316
29950,0,1.09934808278922e-05
28686,0,0.0001246333122253418
30117,0,0.0001971423625946045
