TCR_id,labels,preds
12870,0,0.0003660917282104492
856,1,0.9342519044876099
11400,0,0.031198590993881226
810,1,0.9911359548568726
11519,0,0.0012538433074951172
11463,0,0.010467857122421265
13005,0,0.012159585952758789
12012,0,0.11047318577766418
13287,0,0.027191907167434692
792,1,0.9907721281051636
11327,0,0.03616788983345032
13642,0,0.036112695932388306
13190,0,0.0038588345050811768
12761,0,0.036522746086120605
13012,0,0.02190902829170227
11263,0,0.03040093183517456
11872,0,0.05108949542045593
891,1,0.995686411857605
11871,0,0.00483548641204834
11135,0,0.0029980242252349854
13376,0,0.0014761686325073242
13427,0,0.09447804093360901
12392,0,0.023826807737350464
11265,0,0.00012421607971191406
12491,0,0.0035084784030914307
978,1,0.9618582129478455
12628,0,0.000974118709564209
679,1,0.9943323135375977
13260,0,0.018130064010620117
11790,0,0.0005258917808532715
11318,0,0.0016034245491027832
993,1,0.9990730285644531
11355,0,0.00039383769035339355
12714,0,0.038746416568756104
11679,0,0.03460535407066345
12625,0,0.0010442137718200684
12083,0,0.11724472045898438
13497,0,0.0033653676509857178
12669,0,0.003201305866241455
13168,0,0.0036424100399017334
11553,0,0.0021505355834960938
12368,0,0.16424313187599182
718,1,0.983888566493988
680,1,0.9929177761077881
11545,0,0.047714412212371826
11285,0,0.003945708274841309
11104,0,0.006670057773590088
11616,0,0.00022032856941223145
12762,0,0.0006307065486907959
12337,0,0.009135425090789795
13204,0,0.23322394490242004
11476,0,0.00018197298049926758
13476,0,0.0009147226810455322
693,1,0.9952384233474731
12199,0,0.0008077919483184814
13357,0,0.004717141389846802
12783,0,0.0722474753856659
12499,0,0.43868380784988403
11257,0,0.07271963357925415
13215,0,0.34354984760284424
12447,0,0.055132150650024414
12456,0,0.008539289236068726
12571,0,0.03832411766052246
12909,0,0.0022319555282592773
12465,0,0.0012038946151733398
928,1,0.9990519285202026
1013,1,0.9991116523742676
13512,0,0.09298461675643921
11798,0,0.01988452672958374
13157,0,0.0020038485527038574
11196,0,0.5962221622467041
13394,0,0.052738070487976074
11999,0,0.023281514644622803
13565,0,0.0015473365783691406
13460,0,0.007321059703826904
11244,0,0.04256972670555115
11948,0,0.7115591764450073
11248,0,0.010005831718444824
841,1,0.9990502595901489
11489,0,0.0008437931537628174
12689,0,0.029471129179000854
11539,0,0.00013560056686401367
12376,0,0.0018318593502044678
11166,0,0.005203455686569214
12258,0,0.10164162516593933
12486,0,0.04742845892906189
11607,0,0.019345581531524658
12766,0,0.00013327598571777344
12833,0,0.030947893857955933
11816,0,0.005198240280151367
12810,0,0.02811303734779358
13202,0,0.05170974135398865
12047,0,0.011385172605514526
12028,0,0.000356525182723999
935,1,0.9912009239196777
12189,0,0.286556601524353
12445,0,0.02372843027114868
11367,0,0.0024299919605255127
707,1,0.9921764135360718
12696,0,0.054508596658706665
12037,0,0.007282555103302002
11356,0,0.021886736154556274
13147,0,0.001377701759338379
11667,0,0.0037102103233337402
732,1,0.9971765279769897
921,1,0.9941895008087158
851,1,0.9975660443305969
11676,0,0.005590319633483887
12485,0,0.006395101547241211
12743,0,0.001843959093093872
11921,0,0.013463586568832397
12668,0,0.03066396713256836
12703,0,0.0002784430980682373
13502,0,0.032646119594573975
12849,0,0.002363443374633789
12436,0,0.4309452176094055
11491,0,0.04705280065536499
12605,0,0.0005407631397247314
13509,0,0.008061498403549194
11755,0,0.0006492435932159424
12052,0,0.08421427011489868
11635,0,0.0015757083892822266
11540,0,0.002633035182952881
12391,0,0.055126309394836426
11155,0,0.11067894101142883
11460,0,0.5502752661705017
13585,0,0.018154054880142212
12771,0,0.7206500768661499
12242,0,0.00040289759635925293
713,1,0.9995181560516357
12929,0,0.09022000432014465
11890,0,0.04986768960952759
13277,0,0.003385096788406372
12609,0,0.00038954615592956543
11529,0,0.07603371143341064
12763,0,0.04240381717681885
11799,0,0.028287798166275024
12531,0,0.5873249769210815
12167,0,0.0006722211837768555
854,1,0.9959568977355957
12126,0,0.0007884502410888672
12234,0,0.022250384092330933
11368,0,0.002611398696899414
13478,0,0.026949584484100342
12895,0,0.003317117691040039
11235,0,0.004418164491653442
12159,0,0.004192352294921875
11061,0,0.006343662738800049
11692,0,0.00013184547424316406
11640,0,0.001657932996749878
12706,0,0.6723366975784302
12757,0,0.0027529001235961914
12857,0,0.047794878482818604
777,1,0.9976353049278259
13496,0,0.9838089346885681
13396,0,0.081330806016922
12454,0,0.008276104927062988
13226,0,0.005141079425811768
11827,0,0.00957566499710083
12078,0,0.0031713247299194336
12798,0,0.0042438805103302
817,1,0.9948623180389404
12138,0,0.036175042390823364
13217,0,0.027124792337417603
12408,0,0.016417384147644043
11911,0,0.003547191619873047
12873,0,0.000366896390914917
12710,0,0.6669238805770874
11817,0,0.07266107201576233
11564,0,0.023302525281906128
1014,1,0.9838089346885681
12208,0,0.0010291039943695068
11205,0,0.3193857669830322
11889,0,0.054967641830444336
11092,0,0.03095880150794983
11527,0,0.003748476505279541
11750,0,0.0003216862678527832
990,1,0.997890055179596
12345,0,0.009756356477737427
11992,0,0.4347251355648041
13457,0,0.03588056564331055
13448,0,0.030618369579315186
889,1,0.9954268336296082
13221,0,0.02846577763557434
12180,0,0.06205788254737854
11511,0,0.0021548867225646973
12858,0,0.0005860626697540283
11243,0,0.0004906654357910156
13499,0,0.09447497129440308
12387,0,0.002156168222427368
13517,0,0.02031475305557251
12679,0,0.0028410255908966064
13224,0,0.04615488648414612
12691,0,0.004091233015060425
1011,1,0.9990307092666626
12331,0,0.022132039070129395
922,1,0.9842989444732666
12267,0,0.030478686094284058
13343,0,0.0902668833732605
11678,0,0.6783373355865479
1019,1,0.9764396548271179
13246,0,0.0036956965923309326
11127,0,0.017380237579345703
13467,0,0.009681731462478638
12468,0,0.0997748076915741
12350,0,0.0024122893810272217
12318,0,0.013553053140640259
12479,0,0.0913156270980835
12460,0,0.032464832067489624
12554,0,0.0052901506423950195
11395,0,0.003363102674484253
12716,0,0.001338362693786621
11409,0,0.02090001106262207
12587,0,0.037519603967666626
11976,0,0.7017021775245667
13236,0,0.00045540928840637207
12528,0,0.0037550628185272217
12580,0,0.012879639863967896
12592,0,0.118735671043396
13185,0,0.011846423149108887
712,1,0.9718711376190186
13391,0,0.007080763578414917
11484,0,0.0010391175746917725
12428,0,0.7974334359169006
12197,0,0.004282623529434204
11556,0,0.0013373494148254395
13449,0,0.02023327350616455
11575,0,0.0005541741847991943
13237,0,0.05642417073249817
959,1,0.9818903803825378
12555,0,0.0016086697578430176
13582,0,0.03008154034614563
11943,0,0.0016483068466186523
896,1,0.9934736490249634
11962,0,0.014696657657623291
696,1,0.9941990375518799
12304,0,0.5157176852226257
12462,0,0.029467284679412842
941,1,0.9981398582458496
1002,1,0.991897463798523
12022,0,0.012251824140548706
13337,0,0.00031250715255737305
11966,0,0.02970871329307556
11912,0,0.003173530101776123
12802,0,0.03168004751205444
11493,0,0.002858877182006836
12314,0,0.0012429356575012207
12640,0,0.02884623408317566
13291,0,0.0005864202976226807
11441,0,2.8967733669560403e-06
13230,0,0.019111603498458862
12688,0,0.16155186295509338
11266,0,0.002505183219909668
735,1,0.9873085618019104
13294,0,0.041049301624298096
13275,0,0.0006514489650726318
13284,0,0.010854333639144897
13475,0,0.0037768185138702393
12168,0,0.012493818998336792
13425,0,0.0004546940326690674
12358,0,0.07651263475418091
13569,0,0.08157044649124146
12446,0,0.18932342529296875
11115,0,0.011426687240600586
11470,0,0.007801711559295654
12251,0,0.015133261680603027
12548,0,0.026102542877197266
12791,0,0.0009435713291168213
11989,0,0.2776647210121155
13420,0,0.3419390320777893
13444,0,0.06221809983253479
11706,0,0.023900598287582397
12478,0,0.05986213684082031
11372,0,0.04419085383415222
12264,0,0.019797950983047485
13599,0,0.01388821005821228
11663,0,0.002270519733428955
12260,0,0.013849377632141113
11160,0,0.01464545726776123
12749,0,0.000766456127166748
12617,0,0.0026704072952270508
11561,0,0.001996368169784546
664,1,0.9959130883216858
12718,0,0.010763347148895264
13633,0,0.04186350107192993
11775,0,0.0040274858474731445
13352,0,0.437985360622406
11449,0,0.035921573638916016
13360,0,0.02129417657852173
11955,0,0.03179049491882324
12656,0,0.023582160472869873
13443,0,0.17821842432022095
12872,0,2.439612762827892e-05
797,1,0.9915670156478882
13339,0,0.005201250314712524
13439,0,0.004145830869674683
11330,0,0.0020529329776763916
12380,0,0.003217369318008423
11907,0,0.005034655332565308
12608,0,0.008457958698272705
12175,0,0.003171265125274658
911,1,0.9776891469955444
13637,0,0.06322863698005676
11590,0,0.007684230804443359
12755,0,0.008182883262634277
13248,0,0.11216706037521362
12143,0,0.1431211531162262
11713,0,0.3167664408683777
12076,0,0.03393292427062988
11450,0,0.00016582012176513672
12482,0,0.0016660690307617188
13446,0,0.02408239245414734
12043,0,0.0025979578495025635
11301,0,0.0036008358001708984
11169,0,0.0016953647136688232
12009,0,0.01660904288291931
827,1,0.9930168390274048
11422,0,0.04307657480239868
11078,0,0.09534922242164612
11814,0,0.010295599699020386
12775,0,0.013752102851867676
13194,0,0.011386990547180176
13631,0,0.00022420287132263184
12262,0,0.024367600679397583
11639,0,0.0012503266334533691
12073,0,0.8735635876655579
12413,0,0.051137775182724
11712,0,0.3411213159561157
13241,0,0.8376371264457703
938,1,0.9726700186729431
12864,0,0.00023674964904785156
11297,0,0.009049028158187866
11504,0,0.015892505645751953
11654,0,0.003283947706222534
12776,0,0.07814487814903259
