TCR_id,labels,preds
11703,0,1.0891156989600859e-06
12401,0,0.0006505250930786133
12192,0,0.0014244616031646729
11162,0,0.0003616809844970703
835,1,0.9996137022972107
11138,0,0.012848705053329468
11833,0,2.5660219762357883e-06
12997,0,0.00013563036918640137
12302,0,0.0012864470481872559
13595,0,0.0011463165283203125
12466,0,0.0017365813255310059
11289,0,2.553067815824761e-06
12062,0,0.000889897346496582
698,1,0.9996330142021179
13334,0,2.4584420316386968e-05
12329,0,0.004782438278198242
12107,0,3.4566488466225564e-05
11032,0,0.00010304246097803116
11232,0,0.010816514492034912
12394,0,0.08067050576210022
13638,0,0.00020897388458251953
12070,0,0.0033819079399108887
12376,0,3.5416910293406545e-08
12056,0,6.059327643015422e-05
11771,0,1.0630745236994699e-05
13607,0,0.006860166788101196
12403,0,0.00025659799575805664
11493,0,0.03058946132659912
11420,0,7.798355909471866e-06
13520,0,4.1836821765173227e-05
12685,0,5.958069232292473e-05
13452,0,0.0004563629627227783
873,1,0.9987539052963257
11968,0,1.246255123987794e-06
11527,0,1.5845127563807182e-05
11781,0,0.0016122758388519287
12008,0,0.0007236003875732422
12758,0,1.3675320587935857e-05
13362,0,1.2101435459044296e-05
13380,0,1.925822971315938e-06
13112,0,1.2665056601690594e-05
12974,0,0.00023603439331054688
740,1,0.9998679161071777
11440,0,5.916542431805283e-05
12473,0,6.591510464204475e-05
13094,0,0.0001430213451385498
13550,0,0.0013037025928497314
11841,0,0.0008113384246826172
11494,0,2.2852806068840437e-05
12272,0,0.002038329839706421
11482,0,4.0962881030282006e-05
11794,0,6.646192787229666e-07
13463,0,0.00017964839935302734
11735,0,9.446163312532008e-05
12319,0,0.0004152357578277588
12057,0,0.001920163631439209
11883,0,1.1084200650657294e-06
11292,0,0.00022619962692260742
13216,0,0.0008678138256072998
12724,0,0.00018835067749023438
12359,0,1.9375956981093623e-05
12563,0,3.8614252844126895e-05
11161,0,0.006164103746414185
11734,0,7.753849786240608e-05
11190,0,0.00020629167556762695
11495,0,7.008694956311956e-05
13461,0,0.005495786666870117
12824,0,1.1011375136149582e-06
11947,0,4.543570355508564e-07
13643,0,0.00023159384727478027
11709,0,7.159566393966088e-06
11336,0,0.00872144103050232
12418,0,9.018393939186353e-06
11727,0,0.0004029273986816406
11384,0,5.682483788405079e-06
743,1,0.9996051788330078
11950,0,0.0007452666759490967
12737,0,0.000636368989944458
12732,0,8.864671690389514e-05
12507,0,0.0010989010334014893
11461,0,0.00044485926628112793
13325,0,8.241408067988232e-05
930,1,0.9995059370994568
980,1,0.9996458292007446
943,1,0.999765157699585
11744,0,0.0014582276344299316
11448,0,0.0007416903972625732
11756,0,8.107363828457892e-05
11844,0,0.003549903631210327
13042,0,1.5909304238448385e-06
11076,0,0.0015936493873596191
12086,0,3.709272050400614e-06
11132,0,0.0029171407222747803
11633,0,2.5770765205379575e-05
11333,0,0.001822829246520996
11222,0,0.0001951456069946289
11613,0,1.4139594895823393e-05
12670,0,0.07351288199424744
12547,0,0.0037931203842163086
12945,0,1.8953773178509437e-05
13366,0,4.537207587418379e-06
12746,0,0.005557805299758911
13176,0,0.00020864605903625488
12846,0,1.3244560932434979e-06
12246,0,3.0492776204482652e-05
12641,0,0.0005779564380645752
13163,0,0.004801899194717407
12739,0,0.035367339849472046
11724,0,0.00011319591430947185
11081,0,0.0003730952739715576
11407,0,7.00332611813792e-06
12128,0,0.03797408938407898
12455,0,5.27025179053453e-07
977,1,0.9999324083328247
11453,0,0.019419968128204346
12639,0,0.00018930435180664062
12582,0,3.389034827705473e-05
11218,0,0.0004432201385498047
11039,0,0.0038869380950927734
13059,0,2.648741492805584e-08
13636,0,0.0018277168273925781
694,1,0.9994616508483887
12597,0,0.0013188421726226807
11358,0,0.00014102458953857422
11221,0,1.4899022971803788e-05
12468,0,0.00852733850479126
13421,0,0.00011625374463619664
12384,0,4.2603633687576803e-07
13158,0,0.004734218120574951
13262,0,9.029465581988916e-05
11610,0,1.9048536614718614e-06
12119,0,0.012490451335906982
13401,0,1.743522517472229e-07
12636,0,0.002544999122619629
12907,0,4.090691618330311e-06
11201,0,1.955110565177165e-05
13186,0,0.0025821924209594727
11929,0,1.8254377209814265e-06
12266,0,0.006664663553237915
883,1,0.9999975562095642
12955,0,0.0004615187644958496
11059,0,0.000844806432723999
12177,0,5.898913286728202e-07
11501,0,0.000886380672454834
722,1,0.9999281167984009
963,1,0.9999969005584717
12754,0,7.29824535028456e-07
12475,0,6.794945193178137e-07
12775,0,0.001310110092163086
12156,0,7.090628059813753e-05
11946,0,6.215552872390617e-08
11538,0,6.997671334829647e-06
