,threshold,tpr,fpr
0,0.0001,0.02072538860103627,0.0357142857142857
1,0.0026035087719298244,0.22279792746113988,0.0357142857142857
2,0.005107017543859649,0.3005181347150259,0.0357142857142857
3,0.007610526315789474,0.3471502590673575,0.0357142857142857
4,0.010114035087719297,0.37823834196891193,0.0357142857142857
5,0.012617543859649121,0.41968911917098445,0.0357142857142857
6,0.015121052631578947,0.44559585492227977,0.0357142857142857
7,0.017624561403508772,0.47150259067357514,0.0357142857142857
8,0.020128070175438596,0.49740932642487046,0.0357142857142857
9,0.02263157894736842,0.5129533678756477,0.0357142857142857
10,0.025135087719298243,0.5233160621761658,0.0357142857142857
11,0.02763859649122807,0.5544041450777202,0.0357142857142857
12,0.030142105263157894,0.5699481865284974,0.0357142857142857
13,0.03264561403508772,0.5803108808290155,0.0357142857142857
14,0.03514912280701755,0.5906735751295337,0.0357142857142857
15,0.03765263157894737,0.5958549222797928,0.0357142857142857
16,0.040156140350877195,0.6010362694300518,0.0357142857142857
17,0.04265964912280702,0.6113989637305699,0.0357142857142857
18,0.04516315789473684,0.6217616580310881,0.0357142857142857
19,0.04766666666666667,0.6373056994818653,0.0357142857142857
20,0.05017017543859649,0.6424870466321243,0.0357142857142857
21,0.05267368421052632,0.6476683937823834,0.0357142857142857
22,0.055177192982456144,0.6476683937823834,0.0357142857142857
23,0.057680701754385964,0.6580310880829016,0.0357142857142857
24,0.06018421052631579,0.6683937823834197,0.0357142857142857
25,0.06268771929824561,0.6735751295336787,0.0357142857142857
26,0.06519122807017544,0.689119170984456,0.0357142857142857
27,0.06769473684210527,0.689119170984456,0.0714285714285714
28,0.07019824561403509,0.689119170984456,0.0714285714285714
29,0.07270175438596492,0.689119170984456,0.0714285714285714
30,0.07520526315789473,0.694300518134715,0.0714285714285714
31,0.07770877192982456,0.694300518134715,0.0714285714285714
32,0.08021228070175439,0.7046632124352331,0.0714285714285714
33,0.08271578947368421,0.7150259067357513,0.0714285714285714
34,0.08521929824561404,0.7202072538860104,0.0714285714285714
35,0.08772280701754386,0.7253886010362695,0.0714285714285714
36,0.09022631578947368,0.7305699481865285,0.0714285714285714
37,0.09272982456140351,0.7409326424870466,0.0714285714285714
38,0.09523333333333334,0.7409326424870466,0.0714285714285714
39,0.09773684210526316,0.7461139896373057,0.0714285714285714
40,0.10024035087719298,0.7564766839378239,0.0714285714285714
41,0.1027438596491228,0.7772020725388601,0.0714285714285714
42,0.10524736842105263,0.7772020725388601,0.0714285714285714
43,0.10775087719298246,0.7772020725388601,0.0714285714285714
44,0.11025438596491229,0.7772020725388601,0.0714285714285714
45,0.11275789473684211,0.7875647668393783,0.0714285714285714
46,0.11526140350877193,0.7927461139896373,0.0714285714285714
47,0.11776491228070175,0.7979274611398963,0.0714285714285714
48,0.12026842105263158,0.7979274611398963,0.0714285714285714
49,0.12277192982456141,0.7979274611398963,0.0714285714285714
50,0.1252754385964912,0.8031088082901554,0.0714285714285714
51,0.12777894736842105,0.8082901554404145,0.0714285714285714
52,0.13028245614035086,0.8134715025906736,0.0714285714285714
53,0.1327859649122807,0.8186528497409327,0.0714285714285714
54,0.13528947368421052,0.8186528497409327,0.0714285714285714
55,0.13779298245614033,0.8238341968911918,0.0714285714285714
56,0.14029649122807017,0.8238341968911918,0.0714285714285714
57,0.14279999999999998,0.8238341968911918,0.0714285714285714
58,0.14530350877192982,0.8290155440414507,0.0714285714285714
59,0.14780701754385964,0.8290155440414507,0.1071428571428571
60,0.15031052631578945,0.8290155440414507,0.1071428571428571
61,0.1528140350877193,0.8290155440414507,0.1071428571428571
62,0.1553175438596491,0.8290155440414507,0.1071428571428571
63,0.15782105263157895,0.8290155440414507,0.1071428571428571
64,0.16032456140350876,0.8341968911917098,0.1071428571428571
65,0.16282807017543857,0.8341968911917098,0.1071428571428571
66,0.1653315789473684,0.8341968911917098,0.1071428571428571
67,0.16783508771929823,0.8341968911917098,0.1071428571428571
68,0.17033859649122807,0.8341968911917098,0.1071428571428571
69,0.17284210526315788,0.8341968911917098,0.1071428571428571
70,0.1753456140350877,0.8341968911917098,0.1071428571428571
71,0.17784912280701753,0.8341968911917098,0.1071428571428571
72,0.18035263157894735,0.8341968911917098,0.1071428571428571
73,0.1828561403508772,0.8341968911917098,0.1071428571428571
74,0.185359649122807,0.8341968911917098,0.1071428571428571
75,0.18786315789473682,0.8393782383419689,0.1071428571428571
76,0.19036666666666666,0.8393782383419689,0.1071428571428571
77,0.19287017543859647,0.8393782383419689,0.1071428571428571
78,0.1953736842105263,0.8393782383419689,0.1071428571428571
79,0.19787719298245612,0.8393782383419689,0.1071428571428571
80,0.20038070175438594,0.8393782383419689,0.1071428571428571
81,0.20288421052631578,0.844559585492228,0.1071428571428571
82,0.2053877192982456,0.844559585492228,0.1071428571428571
83,0.20789122807017543,0.844559585492228,0.1071428571428571
84,0.21039473684210525,0.844559585492228,0.1071428571428571
85,0.2128982456140351,0.844559585492228,0.1071428571428571
86,0.2154017543859649,0.844559585492228,0.1071428571428571
87,0.2179052631578947,0.844559585492228,0.1071428571428571
88,0.22040877192982455,0.844559585492228,0.1071428571428571
89,0.22291228070175437,0.844559585492228,0.1071428571428571
90,0.2254157894736842,0.844559585492228,0.1071428571428571
91,0.22791929824561402,0.844559585492228,0.1071428571428571
92,0.23042280701754383,0.844559585492228,0.1071428571428571
93,0.23292631578947368,0.8497409326424871,0.1071428571428571
94,0.2354298245614035,0.8549222797927462,0.1071428571428571
95,0.23793333333333333,0.8549222797927462,0.1071428571428571
