,threshold,tpr,fpr
0,0.0001,0.36475409836065575,0.04255319148936165
1,0.0026035087719298244,0.6352459016393442,0.06382978723404253
2,0.005107017543859649,0.7336065573770492,0.06382978723404253
3,0.007610526315789474,0.7909836065573771,0.06382978723404253
4,0.010114035087719297,0.8155737704918032,0.06382978723404253
5,0.012617543859649121,0.8319672131147541,0.06382978723404253
6,0.015121052631578947,0.8524590163934426,0.06382978723404253
7,0.017624561403508772,0.8524590163934426,0.06382978723404253
8,0.020128070175438596,0.8565573770491803,0.06382978723404253
9,0.02263157894736842,0.8688524590163934,0.06382978723404253
10,0.025135087719298243,0.8770491803278688,0.06382978723404253
11,0.02763859649122807,0.8852459016393442,0.06382978723404253
12,0.030142105263157894,0.889344262295082,0.06382978723404253
13,0.03264561403508772,0.8934426229508197,0.06382978723404253
14,0.03514912280701755,0.8934426229508197,0.06382978723404253
15,0.03765263157894737,0.8975409836065574,0.06382978723404253
16,0.040156140350877195,0.8975409836065574,0.06382978723404253
17,0.04265964912280702,0.9016393442622951,0.06382978723404253
18,0.04516315789473684,0.9057377049180327,0.06382978723404253
19,0.04766666666666667,0.9057377049180327,0.06382978723404253
20,0.05017017543859649,0.9057377049180327,0.06382978723404253
21,0.05267368421052632,0.9098360655737705,0.06382978723404253
22,0.055177192982456144,0.9098360655737705,0.06382978723404253
23,0.057680701754385964,0.9139344262295082,0.06382978723404253
24,0.06018421052631579,0.9180327868852459,0.06382978723404253
25,0.06268771929824561,0.9180327868852459,0.06382978723404253
26,0.06519122807017544,0.9180327868852459,0.06382978723404253
27,0.06769473684210527,0.9180327868852459,0.06382978723404253
28,0.07019824561403509,0.9180327868852459,0.06382978723404253
29,0.07270175438596492,0.9180327868852459,0.06382978723404253
30,0.07520526315789473,0.9180327868852459,0.06382978723404253
31,0.07770877192982456,0.9221311475409836,0.06382978723404253
32,0.08021228070175439,0.9221311475409836,0.06382978723404253
33,0.08271578947368421,0.9221311475409836,0.06382978723404253
34,0.08521929824561404,0.9262295081967213,0.06382978723404253
35,0.08772280701754386,0.9262295081967213,0.06382978723404253
36,0.09022631578947368,0.9262295081967213,0.06382978723404253
37,0.09272982456140351,0.9262295081967213,0.06382978723404253
38,0.09523333333333334,0.9262295081967213,0.06382978723404253
39,0.09773684210526316,0.9262295081967213,0.06382978723404253
40,0.10024035087719298,0.930327868852459,0.06382978723404253
41,0.1027438596491228,0.9344262295081968,0.06382978723404253
42,0.10524736842105263,0.9385245901639344,0.06382978723404253
43,0.10775087719298246,0.9426229508196722,0.06382978723404253
44,0.11025438596491229,0.9426229508196722,0.06382978723404253
45,0.11275789473684211,0.9467213114754098,0.06382978723404253
46,0.11526140350877193,0.9467213114754098,0.06382978723404253
47,0.11776491228070175,0.9508196721311475,0.06382978723404253
48,0.12026842105263158,0.9508196721311475,0.06382978723404253
49,0.12277192982456141,0.9508196721311475,0.06382978723404253
50,0.1252754385964912,0.9508196721311475,0.06382978723404253
51,0.12777894736842105,0.9508196721311475,0.06382978723404253
52,0.13028245614035086,0.9508196721311475,0.06382978723404253
53,0.1327859649122807,0.9508196721311475,0.06382978723404253
54,0.13528947368421052,0.9508196721311475,0.06382978723404253
55,0.13779298245614033,0.9508196721311475,0.06382978723404253
56,0.14029649122807017,0.9508196721311475,0.06382978723404253
57,0.14279999999999998,0.9508196721311475,0.08510638297872342
58,0.14530350877192982,0.9549180327868853,0.08510638297872342
59,0.14780701754385964,0.9549180327868853,0.08510638297872342
60,0.15031052631578945,0.9549180327868853,0.08510638297872342
61,0.1528140350877193,0.9549180327868853,0.08510638297872342
62,0.1553175438596491,0.9549180327868853,0.08510638297872342
63,0.15782105263157895,0.9549180327868853,0.08510638297872342
64,0.16032456140350876,0.9549180327868853,0.08510638297872342
65,0.16282807017543857,0.9590163934426229,0.08510638297872342
66,0.1653315789473684,0.9590163934426229,0.08510638297872342
67,0.16783508771929823,0.9590163934426229,0.08510638297872342
68,0.17033859649122807,0.9590163934426229,0.08510638297872342
69,0.17284210526315788,0.9590163934426229,0.08510638297872342
70,0.1753456140350877,0.9590163934426229,0.08510638297872342
71,0.17784912280701753,0.9590163934426229,0.08510638297872342
72,0.18035263157894735,0.9590163934426229,0.08510638297872342
73,0.1828561403508772,0.9590163934426229,0.08510638297872342
74,0.185359649122807,0.9590163934426229,0.1063829787234043
75,0.18786315789473682,0.9590163934426229,0.1063829787234043
76,0.19036666666666666,0.9590163934426229,0.1063829787234043
77,0.19287017543859647,0.9590163934426229,0.1063829787234043
78,0.1953736842105263,0.9590163934426229,0.1063829787234043
79,0.19787719298245612,0.9590163934426229,0.1063829787234043
80,0.20038070175438594,0.9590163934426229,0.1063829787234043
81,0.20288421052631578,0.9590163934426229,0.1063829787234043
82,0.2053877192982456,0.9590163934426229,0.1063829787234043
83,0.20789122807017543,0.9590163934426229,0.1063829787234043
84,0.21039473684210525,0.9590163934426229,0.1063829787234043
85,0.2128982456140351,0.9590163934426229,0.1063829787234043
86,0.2154017543859649,0.9590163934426229,0.1063829787234043
87,0.2179052631578947,0.9590163934426229,0.1063829787234043
88,0.22040877192982455,0.9590163934426229,0.1063829787234043
89,0.22291228070175437,0.9590163934426229,0.1063829787234043
90,0.2254157894736842,0.9590163934426229,0.1063829787234043
91,0.22791929824561402,0.9590163934426229,0.1063829787234043
92,0.23042280701754383,0.9590163934426229,0.1063829787234043
93,0.23292631578947368,0.9590163934426229,0.1063829787234043
94,0.2354298245614035,0.9590163934426229,0.1063829787234043
95,0.23793333333333333,0.9590163934426229,0.1063829787234043
