,threshold,tpr,fpr
0,0.0001,0.25116279069767444,0.0
1,0.0026035087719298244,0.6139534883720931,0.0
2,0.005107017543859649,0.6558139534883721,0.05555555555555558
3,0.007610526315789474,0.6883720930232559,0.05555555555555558
4,0.010114035087719297,0.7209302325581395,0.05555555555555558
5,0.012617543859649121,0.7581395348837209,0.05555555555555558
6,0.015121052631578947,0.7674418604651163,0.05555555555555558
7,0.017624561403508772,0.786046511627907,0.05555555555555558
8,0.020128070175438596,0.8,0.05555555555555558
9,0.02263157894736842,0.8093023255813954,0.05555555555555558
10,0.025135087719298243,0.8093023255813954,0.11111111111111116
11,0.02763859649122807,0.8232558139534883,0.11111111111111116
12,0.030142105263157894,0.827906976744186,0.11111111111111116
13,0.03264561403508772,0.8325581395348837,0.16666666666666663
14,0.03514912280701755,0.8372093023255814,0.16666666666666663
15,0.03765263157894737,0.8372093023255814,0.16666666666666663
16,0.040156140350877195,0.8465116279069768,0.16666666666666663
17,0.04265964912280702,0.8465116279069768,0.16666666666666663
18,0.04516315789473684,0.8465116279069768,0.16666666666666663
19,0.04766666666666667,0.8465116279069768,0.16666666666666663
20,0.05017017543859649,0.8465116279069768,0.16666666666666663
21,0.05267368421052632,0.8465116279069768,0.16666666666666663
22,0.055177192982456144,0.8465116279069768,0.16666666666666663
23,0.057680701754385964,0.8465116279069768,0.16666666666666663
24,0.06018421052631579,0.8511627906976744,0.16666666666666663
25,0.06268771929824561,0.8604651162790697,0.16666666666666663
26,0.06519122807017544,0.8604651162790697,0.16666666666666663
27,0.06769473684210527,0.8604651162790697,0.16666666666666663
28,0.07019824561403509,0.8697674418604651,0.16666666666666663
29,0.07270175438596492,0.8744186046511628,0.16666666666666663
30,0.07520526315789473,0.8744186046511628,0.16666666666666663
31,0.07770877192982456,0.8744186046511628,0.16666666666666663
32,0.08021228070175439,0.8837209302325582,0.16666666666666663
33,0.08271578947368421,0.8837209302325582,0.16666666666666663
34,0.08521929824561404,0.8837209302325582,0.16666666666666663
35,0.08772280701754386,0.8837209302325582,0.16666666666666663
36,0.09022631578947368,0.8837209302325582,0.16666666666666663
37,0.09272982456140351,0.8837209302325582,0.16666666666666663
38,0.09523333333333334,0.8883720930232558,0.16666666666666663
39,0.09773684210526316,0.8883720930232558,0.16666666666666663
40,0.10024035087719298,0.8930232558139535,0.16666666666666663
41,0.1027438596491228,0.8976744186046511,0.16666666666666663
42,0.10524736842105263,0.8976744186046511,0.16666666666666663
43,0.10775087719298246,0.8976744186046511,0.16666666666666663
44,0.11025438596491229,0.9023255813953488,0.16666666666666663
45,0.11275789473684211,0.9069767441860465,0.16666666666666663
46,0.11526140350877193,0.9069767441860465,0.16666666666666663
47,0.11776491228070175,0.9069767441860465,0.16666666666666663
48,0.12026842105263158,0.9069767441860465,0.16666666666666663
49,0.12277192982456141,0.9069767441860465,0.16666666666666663
50,0.1252754385964912,0.9116279069767442,0.16666666666666663
51,0.12777894736842105,0.9116279069767442,0.16666666666666663
52,0.13028245614035086,0.9162790697674419,0.16666666666666663
53,0.1327859649122807,0.9162790697674419,0.16666666666666663
54,0.13528947368421052,0.9162790697674419,0.16666666666666663
55,0.13779298245614033,0.9209302325581395,0.16666666666666663
56,0.14029649122807017,0.9209302325581395,0.16666666666666663
57,0.14279999999999998,0.9255813953488372,0.16666666666666663
58,0.14530350877192982,0.9255813953488372,0.16666666666666663
59,0.14780701754385964,0.9302325581395349,0.16666666666666663
60,0.15031052631578945,0.9302325581395349,0.16666666666666663
61,0.1528140350877193,0.9302325581395349,0.16666666666666663
62,0.1553175438596491,0.9302325581395349,0.16666666666666663
63,0.15782105263157895,0.9302325581395349,0.16666666666666663
64,0.16032456140350876,0.9302325581395349,0.16666666666666663
65,0.16282807017543857,0.9302325581395349,0.16666666666666663
66,0.1653315789473684,0.9348837209302325,0.16666666666666663
67,0.16783508771929823,0.9348837209302325,0.16666666666666663
68,0.17033859649122807,0.9348837209302325,0.16666666666666663
69,0.17284210526315788,0.9348837209302325,0.16666666666666663
70,0.1753456140350877,0.9348837209302325,0.16666666666666663
71,0.17784912280701753,0.9348837209302325,0.16666666666666663
72,0.18035263157894735,0.9348837209302325,0.16666666666666663
73,0.1828561403508772,0.9348837209302325,0.16666666666666663
74,0.185359649122807,0.9348837209302325,0.16666666666666663
75,0.18786315789473682,0.9348837209302325,0.16666666666666663
76,0.19036666666666666,0.9348837209302325,0.16666666666666663
77,0.19287017543859647,0.9348837209302325,0.16666666666666663
78,0.1953736842105263,0.9348837209302325,0.16666666666666663
79,0.19787719298245612,0.9348837209302325,0.16666666666666663
80,0.20038070175438594,0.9348837209302325,0.16666666666666663
81,0.20288421052631578,0.9348837209302325,0.16666666666666663
82,0.2053877192982456,0.9348837209302325,0.16666666666666663
83,0.20789122807017543,0.9348837209302325,0.16666666666666663
84,0.21039473684210525,0.9348837209302325,0.16666666666666663
85,0.2128982456140351,0.9348837209302325,0.16666666666666663
86,0.2154017543859649,0.9348837209302325,0.16666666666666663
87,0.2179052631578947,0.9348837209302325,0.16666666666666663
88,0.22040877192982455,0.9348837209302325,0.16666666666666663
89,0.22291228070175437,0.9348837209302325,0.16666666666666663
90,0.2254157894736842,0.9348837209302325,0.16666666666666663
91,0.22791929824561402,0.9348837209302325,0.16666666666666663
92,0.23042280701754383,0.9348837209302325,0.16666666666666663
93,0.23292631578947368,0.9348837209302325,0.16666666666666663
94,0.2354298245614035,0.9348837209302325,0.16666666666666663
